airline,fleet_size,n_models,diversity,modernity_index,new_gen_share,pct_a220,pct_787,pct_a350,pct_a330neo,pct_neo,pct_max,pct_newgen_narrow,pct_newgen_wide
STAR WINGS,3,3,1,0,0,0,0,0,0,0,0,0,0
STAR WORK SKY,8,1,0.125,0,0,0,0,0,0,0,0,0,0
STARFLYER,11,2,0.181818182,0.036363636,0.181818182,0,0,0,0,0.090909091,0,0.090909091,0
STARLINK AVIATION,5,3,0.6,0,0,0,0,0,0,0,0,0,0
STARLITE AVIATION,11,3,0.272727273,0,0,0,0,0,0,0,0,0,0
STARLUX,28,3,0.107142857,0.014285714,1,0,0,0.035714286,0,0,0,0,0.035714286
STELLAER 212,2,1,0.5,0,0,0,0,0,0,0,0,0,0
STERLING AVIATION,2,2,1,0,0,0,0,0,0,0,0,0,0
SU AIRLINES,1,1,1,0,0,0,0,0,0,0,0,0,0
SUBURBAN AIR FREIGHT,16,3,0.1875,0,0,0,0,0,0,0,0,0,0
SUDAN AIRWAYS,2,2,1,0,0,0,0,0,0,0,0,0,0
SUMMIT AIR,21,9,0.428571429,0,0,0,0,0,0,0,0,0,0
SUMMIT AVIATION,18,5,0.277777778,0,0,0,0,0,0,0,0,0,0
SUN AIR BULGARIA,1,1,1,0,0,0,0,0,0,0,0,0,0
SUN COUNTRY AIRLINES,46,13,0.282608696,0,0,0,0,0,0,0,0,0,0
SUN-AIR,9,5,0.555555556,0,0,0,0,0,0,0,0,0,0
SUNCLASS AIRLINES,12,4,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0
SUNDAIR,5,3,0.6,0,0,0,0,0,0,0,0,0,0
SUNDT AIR,5,5,1,0,0,0,0,0,0,0,0,0,0
SUNEXPRESS,87,20,0.229885057,0.004597701,0.24137931,0,0,0,0,0,0.011494253,0.011494253,0
SUNKAR AIR,2,2,1,0,0,0,0,0,0,0,0,0,0
SUNLIGHT AIR,3,1,0.333333333,0,0,0,0,0,0,0,0,0,0
SUNRISE AIRWAYS,6,3,0.5,0,0,0,0,0,0,0,0,0,0
SUNWEST AVIATION,21,13,0.619047619,0,0,0,0,0,0,0,0,0,0
SUPARNA AIRLINES,12,5,0.416666667,0,0,0,0,0,0,0,0,0,0
SUPER AIR JET,61,1,0.016393443,0,0,0,0,0,0,0,0,0,0
SUPERIOR AIR CHARTER,3,1,0.333333333,0,0,0,0,0,0,0,0,0,0
SUPERNOVA AIRLINES,2,2,1,0,0,0,0,0,0,0,0,0,0
SURF AIR,8,2,0.25,0,0,0,0,0,0,0,0,0,0
SURINAM AIRWAYS,2,1,0.5,0,0,0,0,0,0,0,0,0,0
SUSI AIR,21,4,0.19047619,0,0,0,0,0,0,0,0,0,0
SUZHOU AVIATION,2,2,1,0,0,0,0,0,0,0,0,0,0
SVENSK LUFTAMBULANS,6,1,0.166666667,0,0,0,0,0,0,0,0,0,0
SVENSKT AMBULANSFLYG,6,1,0.166666667,0,0,0,0,0,0,0,0,0,0
SVG AIR,5,3,0.6,0,0,0,0,0,0,0,0,0,0
SWEDEN - AIR FORCE,61,10,0.163934426,0,0,0,0,0,0,0,0,0,0
SWEDEN - POLICE,1,1,1,0,0,0,0,0,0,0,0,0,0
SWEDEN - SWEDISH MARITIME ADMINISTRATION,7,1,0.142857143,0,0,0,0,0,0,0,0,0,0
SWIFT COPTERS,12,8,0.666666667,0,0,0,0,0,0,0,0,0,0
SWIFTAIR,29,17,0.586206897,0,0,0,0,0,0,0,0,0,0
SWIFTAIR HELLAS,3,2,0.666666667,0,0,0,0,0,0,0,0,0,0
SWISS,94,11,0.117021277,0.017021277,0.5,0.021276596,0,0,0,0.010638298,0,0.031914894,0
SWISS HELICOPTER,31,4,0.129032258,0,0,0,0,0,0,0,0,0,0
SWISS PRIVATE JET,3,2,0.666666667,0,0,0,0,0,0,0,0,0,0
SWITZERLAND - AIR FORCE,1,1,1,0,0,0,0,0,0,0,0,0,0
SXM AIRWAYS,4,4,1,0,0,0,0,0,0,0,0,0,0
SYBAJET SAN MARINO,2,1,0.5,0,0,0,0,0,0,0,0,0,0
SYLT AIR,9,6,0.666666667,0,0,0,0,0,0,0,0,0,0
SYRIAN AIR,16,6,0.375,0,0,0,0,0,0,0,0,0,0
T'WAY AIR,43,15,0.348837209,0.009302326,0.093023256,0,0,0,0,0,0.023255814,0.023255814,0
TAAG ANGOLA AIRLINES,22,8,0.363636364,0.045454545,0.181818182,0.045454545,0.045454545,0,0,0,0,0.045454545,0.045454545
TAB CARGO,1,1,1,0,0,0,0,0,0,0,0,0,0
TABAN AIRLINES,5,3,0.6,0,0,0,0,0,0,0,0,0,0
TAE AVIA,3,2,0.666666667,0,0,0,0,0,0,0,0,0,0
TAESPEJO PORTUGAL,2,2,1,0,0,0,0,0,0,0,0,0,0
TAGAIRLINES,4,2,0.5,0,0,0,0,0,0,0,0,0,0
TAIGA AIR,6,3,0.5,0,0,0,0,0,0,0,0,0,0
TAILWIND AIRLINES,5,1,0.2,0,0,0,0,0,0,0,0,0,0
TALON AIR,9,6,0.666666667,0,0,0,0,0,0,0,0,0,0
TANANA AIR SERVICE,1,1,1,0,0,0,0,0,0,0,0,0,0
TAP AIR PORTUGAL,100,14,0.14,0.008,0.57,0,0,0,0,0.02,0,0.02,0
TAR AEROLINEAS,5,1,0.2,0,0,0,0,0,0,0,0,0,0
TAR MEXICO,1,0,0,0,0,0,0,0,0,0,0,0,0
TARCO AIR,11,8,0.727272727,0,0,0,0,0,0,0,0,0,0
TAROM,14,5,0.357142857,0,0,0,0,0,0,0,0,0,0
TARP AVIATION,6,5,0.833333333,0,0,0,0,0,0,0,0,0,0
TASHKENT AIR,1,1,1,0,0,0,0,0,0,0,0,0,0
TASSILI AIRLINES,23,4,0.173913043,0,0,0,0,0,0,0,0,0,0
TATRAJET,1,1,1,0,0,0,0,0,0,0,0,0,0
TBILISI AIRWAYS,1,1,1,0,0,0,0,0,0,0,0,0,0
TEAM GLOBAL EXPRESS,7,6,0.857142857,0,0,0,0,0,0,0,0,0,0
TERRA AVIA,8,7,0.875,0,0,0,0,0,0,0,0,0,0
TEXEL AIR,4,4,1,0,0,0,0,0,0,0,0,0,0
TEZ JET AIRLINES,3,2,0.666666667,0,0,0,0,0,0,0,0,0,0
THAI AIRWAYS,85,10,0.117647059,0.014117647,0.376470588,0,0.023529412,0.011764706,0,0,0,0,0.035294118
THAI LION AIR,29,3,0.103448276,0,0,0,0,0,0,0,0,0,0
THALAIR,3,3,1,0,0,0,0,0,0,0,0,0,0
THE KING'S HELICOPTER FLIGHT,2,1,0.5,0,0,0,0,0,0,0,0,0,0
THE LITTLE JET COMPANY,5,3,0.6,0,0,0,0,0,0,0,0,0,0
THRIVE,17,7,0.411764706,0,0,0,0,0,0,0,0,0,0
THRUST FLIGHT,41,5,0.12195122,0,0,0,0,0,0,0,0,0,0
THUNDER AIRLINES,13,4,0.307692308,0,0,0,0,0,0,0,0,0,0
TIANJIN AIR CARGO,5,4,0.8,0,0,0,0,0,0,0,0,0,0
TIANJIN AIRLINES,91,7,0.076923077,0.004395604,0.175824176,0,0,0,0,0.010989011,0,0.010989011,0
TIBET AIRLINES,47,4,0.085106383,0.008510638,0.191489362,0,0,0,0,0.021276596,0,0.021276596,0
TIGERAIR TAIWAN,17,2,0.117647059,0.023529412,0.411764706,0,0,0,0,0.058823529,0,0.058823529,0
TIME AIR,9,4,0.444444444,0,0,0,0,0,0,0,0,0,0
TITAN AIRWAYS,7,5,0.714285714,0,0.142857143,0,0,0,0,0,0,0,0
TOKI AIR,13,3,0.230769231,0,0,0,0,0,0,0,0,0,0
TOOS AIRLINES,5,3,0.6,0,0,0,0,0,0,0,0,0,0
TOPFLIGHT AERO-SERVICES,2,1,0.5,0,0,0,0,0,0,0,0,0,0
TOTAL EXPRESS,1,1,1,0,0,0,0,0,0,0,0,0,0
TOTAL LINHAS AEREAS,8,7,0.875,0,0,0,0,0,0,0,0,0,0
TOYO AVIATION,4,4,1,0,0,0,0,0,0,0,0,0,0
TRADE AIR,5,2,0.4,0,0,0,0,0,0,0,0,0,0
TRADEWIND AVIATION,35,5,0.142857143,0,0,0,0,0,0,0,0,0,0
TRANS AIR CONGO,4,3,0.75,0,0,0,0,0,0,0,0,0,0
TRANS GUYANA AIRWAYS,13,5,0.384615385,0,0,0,0,0,0,0,0,0,0
TRANS ISLAND AIRWAYS,2,2,1,0,0,0,0,0,0,0,0,0,0
TRANS MALDIVIAN AIRWAYS,61,3,0.049180328,0,0,0,0,0,0,0,0,0,0
TRANSAIR,10,5,0.5,0,0,0,0,0,0,0,0,0,0
TRANSAVIA,142,17,0.11971831,0.002816901,0.204225352,0,0,0,0,0.007042254,0,0.007042254,0
TRANSAVIABALTIKA,2,2,1,0,0,0,0,0,0,0,0,0,0
TRANSCARGA INTERNATIONAL AIRWAYS,1,1,1,0,0,0,0,0,0,0,0,0,0
TRANSNUSA,10,3,0.3,0,0,0,0,0,0,0,0,0,0
TRANSPORTE AEREO DE COLOMBIA,1,1,1,0,0,0,0,0,0,0,0,0,0
TRANSPORTES AAREOS PEGASO,19,0,0,0,0,0,0,0,0,0,0,0,0
TRANSWING,1,1,1,0,0,0,0,0,0,0,0,0,0
TRAVEL MANAGEMENT COMPANY,2,2,1,0,0,0,0,0,0,0,0,0,0
TRAVIRA AIR,14,9,0.642857143,0,0,0,0,0,0,0,0,0,0
TRIDENT AIRCRAFT,8,8,1,0,0,0,0,0,0,0,0,0,0
TRIGANA AIR,9,8,0.888888889,0,0,0,0,0,0,0,0,0,0
TROPIC AIR,17,3,0.176470588,0,0,0,0,0,0,0,0,0,0
TROPIC OCEAN AIRWAYS,1,1,1,0,0,0,0,0,0,0,0,0,0
TUI FLY,126,12,0.095238095,0.00952381,0.531746032,0,0.015873016,0,0,0,0.007936508,0.007936508,0.015873016
TULPAR AIR,8,6,0.75,0,0,0,0,0,0,0,0,0,0
TULPAR AIRCOMPANY,10,5,0.5,0,0,0,0,0,0,0,0,0,0
TUNISAIR,21,6,0.285714286,0.019047619,0.238095238,0,0,0,0,0.047619048,0,0.047619048,0
TUNISIA - AIR FORCE,8,4,0.5,0,0,0,0,0,0,0,0,0,0
TURKEY - AIR FORCE,35,7,0.2,0,0,0,0,0,0,0,0,0,0
TURKISH AIRLINES,383,25,0.065274151,0.004177546,0.349869452,0,0.002610966,0.002610966,0,0,0.005221932,0.005221932,0.005221932
TURKMENISTAN - GOVERNMENT,4,3,0.75,0,0,0,0,0,0,0,0,0,0
TURKMENISTAN AIRLINES,19,8,0.421052632,0,0,0,0,0,0,0,0,0,0
TURPIAL AIRLINES,3,2,0.666666667,0,0,0,0,0,0,0,0,0,0
TUS AIR,3,1,0.333333333,0,0,0,0,0,0,0,0,0,0
TWIN JET,13,1,0.076923077,0,0,0,0,0,0,0,0,0,0
TYROL AIR AMBULANCE,5,2,0.4,0,0,0,0,0,0,0,0,0,0
TYROLEAN JET SERVICES,5,4,0.8,0,0,0,0,0,0,0,0,0,0
UGANDA AIRLINES,7,3,0.428571429,0,0.285714286,0,0,0,0,0,0,0,0
UKRAINE - STATE AIR TRAFFIC SERVICE,2,1,0.5,0,0,0,0,0,0,0,0,0,0
UKRAINE AIR ALLIANCE,3,1,0.333333333,0,0,0,0,0,0,0,0,0,0
UKRAINE INTERNATIONAL AIRLINES,6,4,0.666666667,0,0,0,0,0,0,0,0,0,0
ULS AIRLINES CARGO,4,2,0.5,0,0,0,0,0,0,0,0,0,0
ULTIMATE JET,8,4,0.5,0,0,0,0,0,0,0,0,0,0
UMZAXPRESS,2,1,0.5,0,0,0,0,0,0,0,0,0,0
UND AEROSPACE,154,10,0.064935065,0,0,0,0,0,0,0,0,0,0
UNI AIR,14,1,0.071428571,0,0,0,0,0,0,0,0,0,0
UNI-FLY,4,2,0.5,0,0,0,0,0,0,0,0,0,0
UNI-FLY HELIWORX,2,2,1,0,0,0,0,0,0,0,0,0,0
UNICAIR,16,5,0.3125,0,0,0,0,0,0,0,0,0,0
UNION AVIATION,10,7,0.7,0,0,0,0,0,0,0,0,0,0
UNITED AIRLINES,2981,37,0.012411942,0.000805099,0.231130493,0,0.001006374,0,0,0,0.001006374,0.001006374,0.001006374
UNITED ARAB EMIRATES - AIR FORCE,61,17,0.278688525,0,0,0,0,0,0,0,0,0,0
UNITED AVIATE ACADEMY,50,1,0.02,0,0,0,0,0,0,0,0,0,0
UNITED EAGLE,2,2,1,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM - AIR AMBULANCE,50,9,0.18,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM - ARMY AIR CORPS,145,15,0.103448276,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM - COAST GUARD,3,1,0.333333333,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM - NATIONAL POLICE AIR SERVICE,5,2,0.4,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM - ROYAL AIR FORCE,382,50,0.130890052,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM - ROYAL AIR FORCE AIR TRANSPORT,58,8,0.137931034,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM - ROYAL NAVY,107,21,0.196261682,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM - UK ROYAL/VIP FLIGHTS,3,2,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0
UNITED NATIONS,40,19,0.475,0,0,0,0,0,0,0,0,0,0
UNITED NIGERIA AIRLINES,4,2,0.5,0,0,0,0,0,0,0,0,0,0
UNITED STATES - AIR FORCE,3621,204,0.056338028,0,0,0,0,0,0,0,0,0,0
UNITED STATES - CALIFORNIA DEPARTMENT OF FORESTRY,75,10,0.133333333,0,0,0,0,0,0,0,0,0,0
UNITED STATES - COAST GUARD,230,17,0.073913043,0,0,0,0,0,0,0,0,0,0
UNITED STATES - DEPARTMENT OF JUSTICE,6,5,0.833333333,0,0,0,0,0,0,0,0,0,0
UNITED STATES - DEPARTMENT OF STATE,16,5,0.3125,0,0,0,0,0,0,0,0,0,0
UNITED STATES - FLORIDA FOREST SERVICE,38,11,0.289473684,0,0,0,0,0,0,0,0,0,0
UNITED STATES - MARYLAND STATE POLICE,11,2,0.181818182,0,0,0,0,0,0,0,0,0,0
UNITED STATES - NASA,59,22,0.372881356,0,0,0,0,0,0,0,0,0,0
UNITED STATES - NORTH CAROLINA FOREST SERVICE,23,11,0.47826087,0,0,0,0,0,0,0,0,0,0
UNITED STATES - SOUTH CAROLINA AERONAUTICS COMM.,3,3,1,0,0,0,0,0,0,0,0,0,0
UNITED STATES - TENNESSEE VALLEY AUTHORITY,2,2,1,0,0,0,0,0,0,0,0,0,0
UNITED STATES - US DEPARTMENT OF INTERIOR,39,12,0.307692308,0,0,0,0,0,0,0,0,0,0
UNITED STATES - US FOREST SERVICE,21,9,0.428571429,0,0,0,0,0,0,0,0,0,0
UNITED STATES - US IMMIGRATION AND CUSTOMS ENFORCEMENT,229,25,0.109170306,0,0,0,0,0,0,0,0,0,0
UNIVERSAL AIR,4,2,0.5,0,0,0,0,0,0,0,0,0,0
UNIVERSITY OF CENTRAL MISSOURI AVIATION,19,4,0.210526316,0,0,0,0,0,0,0,0,0,0
UNIVERSITY OF OKLAHOMA SCHOOL OF AVIATION,33,6,0.181818182,0,0,0,0,0,0,0,0,0,0
UNIWORLD AIR CARGO,4,4,1,0,0,0,0,0,0,0,0,0,0
UPS,286,17,0.059440559,0,0,0,0,0,0,0,0,0,0
UR AIRLINES,5,3,0.6,0,0,0,0,0,0,0,0,0,0
URAL AIRLINES,52,7,0.134615385,0.007692308,0.211538462,0,0,0,0,0.019230769,0,0.019230769,0
URUMQI AIR,16,5,0.3125,0,0,0,0,0,0,0,0,0,0
US-BANGLA AIRLINES,20,7,0.35,0,0,0,0,0,0,0,0,0,0
USA JET AIRLINES,18,5,0.277777778,0,0,0,0,0,0,0,0,0,0
USC,2,2,1,0,0,0,0,0,0,0,0,0,0
UTAIR,64,19,0.296875,0,0,0,0,0,0,0,0,0,0
UVT AERO,8,2,0.25,0,0,0,0,0,0,0,0,0,0
UZBEKISTAN AIRWAYS,48,12,0.25,0.016666667,0.4375,0,0.020833333,0,0,0.020833333,0,0.020833333,0.020833333
VALAIR,6,3,0.5,0,0,0,0,0,0,0,0,0,0
VALLJET,20,10,0.5,0,0,0,0,0,0,0,0,0,0
VALUEJET,3,3,1,0,0,0,0,0,0,0,0,0,0
VAN AIR EUROPE,1,1,1,0,0,0,0,0,0,0,0,0,0
VARESH AIRLINES,8,7,0.875,0,0,0,0,0,0,0,0,0,0
VASCO,4,1,0.25,0,0,0,0,0,0,0,0,0,0
VENEZOLANA,4,3,0.75,0,0,0,0,0,0,0,0,0,0
VENTURA,20,8,0.4,0,0,0,0,0,0,0,0,0,0
VENTURE AVIATION GROUP,10,8,0.8,0,0,0,0,0,0,0,0,0,0
VENTURE WEST AVIATION,15,11,0.733333333,0,0,0,0,0,0,0,0,0,0
VERIJET,10,2,0.2,0,0,0,0,0,0,0,0,0,0
VETERANS AIRLIFT COMMAND,1,1,1,0,0,0,0,0,0,0,0,0,0
VIA AIR,6,4,0.666666667,0,0,0,0,0,0,0,0,0,0
VICTORY AIR,10,1,0.1,0,0,0,0,0,0,0,0,0,0
VIEQUES AIR LINK,13,8,0.615384615,0,0,0,0,0,0,0,0,0,0
VIETJET AIR,107,7,0.065420561,0.003738318,0.252336449,0,0,0,0,0.009345794,0,0.009345794,0
VIETNAM AIRLINES,92,6,0.065217391,0.02173913,0.554347826,0,0.02173913,0.010869565,0,0.02173913,0,0.02173913,0.032608696
VIETRAVEL AIRLINES,2,2,1,0,0,0,0,0,0,0,0,0,0
VIRGIN ATLANTIC,45,4,0.088888889,0.017777778,0.822222222,0,0.022222222,0.022222222,0,0,0,0,0.044444444
VIRGIN AUSTRALIA,106,9,0.08490566,0.003773585,0.08490566,0,0,0,0,0,0.009433962,0.009433962,0
VISTA AMERICA,75,10,0.133333333,0,0,0,0,0,0,0,0,0,0
VISTAJET,141,19,0.134751773,0,0,0,0,0,0,0,0,0,0
VIVA,88,6,0.068181818,0.004545455,0.386363636,0,0,0,0,0.011363636,0,0.011363636,0
VOEPASS,10,2,0.2,0,0,0,0,0,0,0,0,0,0
VOLARE AVIATION,10,9,0.9,0,0,0,0,0,0,0,0,0,0
VOLARIS,148,7,0.047297297,0.005405405,0.614864865,0,0,0,0,0.013513514,0,0.013513514,0
VOLATO,11,2,0.181818182,0,0,0,0,0,0,0,0,0,0
VOLGA-DNEPR AIRLINES,15,3,0.2,0,0,0,0,0,0,0,0,0,0
VOLOTEA,42,4,0.095238095,0,0,0,0,0,0,0,0,0,0
VOLUXIS,3,3,1,0,0,0,0,0,0,0,0,0,0
VOYAGEUR AIRWAYS,30,6,0.2,0,0,0,0,0,0,0,0,0,0
VUELING,141,8,0.056737589,0.002836879,0.191489362,0,0,0,0,0.007092199,0,0.007092199,0
VW AIR SERVICE,2,1,0.5,0,0,0,0,0,0,0,0,0,0
WAMOS AIR,9,3,0.333333333,0,0,0,0,0,0,0,0,0,0
WARBELOWS AIR VENTURES,6,2,0.333333333,0,0,0,0,0,0,0,0,0,0
WASAYA AIRWAYS,17,8,0.470588235,0,0,0,0,0,0,0,0,0,0
WEJET,1,1,1,0,0,0,0,0,0,0,0,0,0
WELTALL AVIA,6,4,0.666666667,0,0,0,0,0,0,0,0,0,0
WERMLANDSFLYG,4,2,0.5,0,0,0,0,0,0,0,0,0,0
WEST AIR,45,10,0.222222222,0.026666667,0.244444444,0,0,0,0,0.066666667,0,0.066666667,0
WEST ATLANTIC,11,10,0.909090909,0,0,0,0,0,0,0,0,0,0
WEST COAST CHARTERS,17,4,0.235294118,0,0,0,0,0,0,0,0,0,0
WEST LINK AIRLINES,1,1,1,0,0,0,0,0,0,0,0,0,0
WESTAIR AVIATION,7,6,0.857142857,0,0,0,0,0,0,0,0,0,0
WESTERN AIR,8,2,0.25,0,0,0,0,0,0,0,0,0,0
WESTERN AIR EXPRESS,6,4,0.666666667,0,0,0,0,0,0,0,0,0,0
WESTERN AIRCRAFT,10,3,0.3,0,0,0,0,0,0,0,0,0,0
WESTERN GLOBAL AIRLINES,20,4,0.2,0,0,0,0,0,0,0,0,0,0
WESTERN MICHIGAN UNIVERSITY COLLEGE OF AVIATION,72,4,0.055555556,0,0,0,0,0,0,0,0,0,0
WESTJET,192,13,0.067708333,0.004166667,0.3125,0,0.005208333,0,0,0,0.005208333,0.005208333,0.005208333
WHEELS UP,143,15,0.104895105,0,0,0,0,0,0,0,0,0,0
WHITE,3,2,0.666666667,0,0,0,0,0,0,0,0,0,0
WIDEROE,50,5,0.1,0,0.06,0,0,0,0,0,0,0,0
WIGGINS AIRWAYS,10,3,0.3,0,0,0,0,0,0,0,0,0,0
WIKING HELIKOPTER SERVICE,1,1,1,0,0,0,0,0,0,0,0,0,0
WINAIR,8,2,0.25,0,0,0,0,0,0,0,0,0,0
WINDROSE AIR JETCHARTER,2,2,1,0,0,0,0,0,0,0,0,0,0
WINDROSE AIRLINES,16,9,0.5625,0,0,0,0,0,0,0,0,0,0
WING AVIATION,10,9,0.9,0,0,0,0,0,0,0,0,0,0
WINGO,9,1,0.111111111,0,0,0,0,0,0,0,0,0,0
WINGS AIR,52,2,0.038461538,0,0,0,0,0,0,0,0,0,0
WIZZ AIR,240,6,0.025,0.001666667,0.6875,0,0,0,0,0.004166667,0,0.004166667,0
WOODGATE AVIATION,4,3,0.75,0,0,0,0,0,0,0,0,0,0
WORLD ATLANTIC AIRLINES,8,1,0.125,0,0,0,0,0,0,0,0,0,0
WORLD CARGO AIRLINES,3,3,1,0,0,0,0,0,0,0,0,0,0
WORLD2FLY,7,2,0.285714286,0.057142857,0.428571429,0,0,0.142857143,0,0,0,0,0.142857143
WORLDWIDE JET CHARTER,6,5,0.833333333,0,0,0,0,0,0,0,0,0,0
WRIGHT AIR SERVICE,18,6,0.333333333,0,0,0,0,0,0,0,0,0,0
XCEL JET,5,2,0.4,0,0,0,0,0,0,0,0,0,0
XE JET,2,1,0.5,0,0,0,0,0,0,0,0,0,0
XEAD AVIATION,1,1,1,0,0,0,0,0,0,0,0,0,0
XENA,2,1,0.5,0,0,0,0,0,0,0,0,0,0
XIAMEN AIR,177,11,0.062146893,0.006779661,0.305084746,0,0.011299435,0,0,0,0.005649718,0.005649718,0.011299435
XINJIANG GENERAL AVIATION,3,2,0.666666667,0,0,0,0,0,0,0,0,0,0
XINJIANG SKYLINK GENERAL AVIATION,1,1,1,0,0,0,0,0,0,0,0,0,0
XO,20,1,0.05,0,0,0,0,0,0,0,0,0,0
YAKUTIA AIRLINES,11,7,0.636363636,0,0,0,0,0,0,0,0,0,0
YAMAL AIRLINES,25,7,0.28,0,0,0,0,0,0,0,0,0,0
YANAIR,3,3,1,0,0,0,0,0,0,0,0,0,0
YAZD AIRWAYS,5,3,0.6,0,0,0,0,0,0,0,0,0,0
YELLOW WINGS AIR SERVICES,4,2,0.5,0,0,0,0,0,0,0,0,0,0
YEMENIA,4,2,0.5,0,0,0,0,0,0,0,0,0,0
YETI AIRLINES,7,1,0.142857143,0,0,0,0,0,0,0,0,0,0
YTO CARGO AIRLINES,13,4,0.307692308,0,0,0,0,0,0,0,0,0,0
Z AIR,5,2,0.4,0,0,0,0,0,0,0,0,0,0
ZAFER AIR,2,2,1,0,0,0,0,0,0,0,0,0,0
ZAGROS AIRLINES,14,7,0.5,0,0,0,0,0,0,0,0,0,0
ZAMBIA AIRWAYS,1,1,1,0,0,0,0,0,0,0,0,0,0
ZENFLIGHT,6,4,0.666666667,0,0,0,0,0,0,0,0,0,0
ZENITH AVIATION,4,3,0.75,0,0,0,0,0,0,0,0,0,0
ZETAVIA,2,1,0.5,0,0,0,0,0,0,0,0,0,0
ZEUSCH AVIATION,7,4,0.571428571,0,0,0,0,0,0,0,0,0,0
ZIL AIR,1,1,1,0,0,0,0,0,0,0,0,0,0
ZIMEX AVIATION,18,7,0.388888889,0,0,0,0,0,0,0,0,0,0
ZIPAIR,8,1,0.125,0.05,1,0,0.125,0,0,0,0,0,0.125
ZONDAJET,2,1,0.5,0,0,0,0,0,0,0,0,0,0
ZOOOM,4,1,0.25,0,0,0,0,0,0,0,0,0,0
ZORTE AIR,1,1,1,0,0,0,0,0,0,0,0,0,0
ZYB LILY JET,12,6,0.5,0,0,0,0,0,0,0,0,0,0
