cluster,fleet_size,n_models,diversity,modernity_index,new_gen_share
0,15.123759486281354,4.47985989492119,0.5688471436103075,0.0004303537705779253,0.005455764821643734
1,163.78010471204192,10.712041884816756,0.19107277220184998,0.030327393188481672,0.485141848370484
